question_id,title,tags,view_count,answer_count,score,is_answered,creation_date,owner_type,link,year_month
77505170,Applying MONAI transforms to sequences of images uniformly,python|machine-learning|deep-learning|pytorch|data-augmentation,1210,1,0,False,2023-11-18 08:59:40,registered,https://stackoverflow.com/questions/77505170/applying-monai-transforms-to-sequences-of-images-uniformly,2023-11
77504686,Load and run h2o MOJO model without H2O cluster,python|java|machine-learning|data-modeling|h2o.ai,725,1,1,True,2023-11-18 06:17:08,registered,https://stackoverflow.com/questions/77504686/load-and-run-h2o-mojo-model-without-h2o-cluster,2023-11
77503636,Identify bottleneck while training model using tensorflow2,tensorflow|machine-learning|debugging,79,0,0,False,2023-11-18 02:43:18,registered,https://stackoverflow.com/questions/77503636/identify-bottleneck-while-training-model-using-tensorflow2,2023-11
77503056,How to modify parameters that require gradients in meta learning?,machine-learning|pytorch|gradient-descent|autograd,503,0,1,False,2023-11-18 01:07:51,registered,https://stackoverflow.com/questions/77503056/how-to-modify-parameters-that-require-gradients-in-meta-learning,2023-11
77502062,validation extraction using intel image classification,python|numpy|tensorflow|machine-learning|scikit-learn,54,1,0,True,2023-11-17 22:32:48,registered,https://stackoverflow.com/questions/77502062/validation-extraction-using-intel-image-classification,2023-11
77501487,A recursive sample splitting scheme (with grid searching),python|pandas|machine-learning|scikit-learn,61,1,0,True,2023-11-17 21:00:37,registered,https://stackoverflow.com/questions/77501487/a-recursive-sample-splitting-scheme-with-grid-searching,2023-11
77500442,How to add cross validation to Optuna function to tune hyperparameters for LSTM?,python|machine-learning|lstm|cross-validation|optuna,178,0,1,False,2023-11-17 18:10:24,registered,https://stackoverflow.com/questions/77500442/how-to-add-cross-validation-to-optuna-function-to-tune-hyperparameters-for-lstm,2023-11
77500436,RuntimeError: mat1 and mat2 shapes cannot be multiplied (64x1400 and 200x100),machine-learning|deep-learning|pytorch|neural-network|conv-neural-network,132,1,0,False,2023-11-17 18:09:22,registered,https://stackoverflow.com/questions/77500436/runtimeerror-mat1-and-mat2-shapes-cannot-be-multiplied-64x1400-and-200x100,2023-11
77499496,Incompatible shapes when training Keras with custom loss function,python|tensorflow|machine-learning|keras|deep-learning,111,1,0,True,2023-11-17 14:21:48,registered,https://stackoverflow.com/questions/77499496/incompatible-shapes-when-training-keras-with-custom-loss-function,2023-11
77499162,How does one reinitialize the weights of a Hugging Face LLaMA v2 model the official way as the original model?,machine-learning|pytorch|nlp|huggingface-transformers|huggingface,1992,1,2,True,2023-11-17 12:15:56,registered,https://stackoverflow.com/questions/77499162/how-does-one-reinitialize-the-weights-of-a-hugging-face-llama-v2-model-the-offic,2023-11
77498936,Having Trouble Using F1 Score as a Metric in Keras-Tuner,tensorflow|machine-learning|keras|keras-tuner|tensorflow-addons,441,1,0,False,2023-11-17 10:42:54,registered,https://stackoverflow.com/questions/77498936/having-trouble-using-f1-score-as-a-metric-in-keras-tuner,2023-11
77495908,"tf agent shape of reward, step_type and discount",python|numpy|tensorflow|machine-learning|tf-agent,66,1,0,True,2023-11-17 00:01:57,registered,https://stackoverflow.com/questions/77495908/tf-agent-shape-of-reward-step-type-and-discount,2023-11
77494306,how to use kobert model on flutter?,flutter|machine-learning|model,71,0,1,False,2023-11-16 20:08:32,registered,https://stackoverflow.com/questions/77494306/how-to-use-kobert-model-on-flutter,2023-11
77493779,Data preprocessing to both train and test sets?,machine-learning|knime,1415,1,-1,False,2023-11-16 18:50:20,registered,https://stackoverflow.com/questions/77493779/data-preprocessing-to-both-train-and-test-sets,2023-11
77493714,Please initialize `Bidirectional` layer with a `tf.keras.layers.Layer` instance,tensorflow|machine-learning|keras,328,0,0,False,2023-11-16 18:40:07,registered,https://stackoverflow.com/questions/77493714/please-initialize-bidirectional-layer-with-a-tf-keras-layers-layer-instance,2023-11
77490008,cannot import name &#39;TypeAliasType&#39; from &#39;typing_extensions&#39; (/usr/local/lib/python3.10/dist-packages/typing_extensions.py),python|machine-learning|deep-learning|nlp|google-colaboratory,10715,2,3,True,2023-11-16 03:08:34,registered,https://stackoverflow.com/questions/77490008/cannot-import-name-typealiastype-from-typing-extensions-usr-local-lib-pyth,2023-11
77489734,Why does manual search with &quot;for&quot; result better than using GridsearchCV?,python|machine-learning|scikit-learn|knn|gridsearchcv,82,1,-1,False,2023-11-16 02:17:14,registered,https://stackoverflow.com/questions/77489734/why-does-manual-search-with-for-result-better-than-using-gridsearchcv,2023-11
77487364,Replace tfa.metrics.F1Score from tf addon by tf.keras.metrics.F1Score,python|tensorflow|machine-learning|keras|tensorflow2.0,200,0,0,False,2023-11-15 20:33:24,registered,https://stackoverflow.com/questions/77487364/replace-tfa-metrics-f1score-from-tf-addon-by-tf-keras-metrics-f1score,2023-11
77484650,How to use to different dataset and train it with same model,python|machine-learning,110,1,-3,True,2023-11-15 09:59:45,registered,https://stackoverflow.com/questions/77484650/how-to-use-to-different-dataset-and-train-it-with-same-model,2023-11
77484331,purpose of Batch_size in image augmentation in tensorflow keras?,python|tensorflow|machine-learning|keras,492,1,0,False,2023-11-15 08:00:17,registered,https://stackoverflow.com/questions/77484331/purpose-of-batch-size-in-image-augmentation-in-tensorflow-keras,2023-11
77481666,Deprecated confusion_matrix method,machine-learning|scikit-learn|confusion-matrix,100,1,0,False,2023-11-15 00:02:42,registered,https://stackoverflow.com/questions/77481666/deprecated-confusion-matrix-method,2023-11
77479765,Padding the output of a list of 2d arrays given by tf.split efficiently,tensorflow|machine-learning|tf.keras,99,1,0,True,2023-11-14 19:14:05,registered,https://stackoverflow.com/questions/77479765/padding-the-output-of-a-list-of-2d-arrays-given-by-tf-split-efficiently,2023-11
77479694,Adding LoRA to Checkpoint Model,machine-learning|artificial-intelligence|stable-diffusion,1868,1,0,False,2023-11-14 19:03:38,registered,https://stackoverflow.com/questions/77479694/adding-lora-to-checkpoint-model,2023-11
77479267,Keras-Tuner parallel processing using multi-core CPU,python|tensorflow|machine-learning|keras|keras-tuner,463,0,3,False,2023-11-14 17:52:26,registered,https://stackoverflow.com/questions/77479267/keras-tuner-parallel-processing-using-multi-core-cpu,2023-11
77479005,Not able to download mmcv 1.3.0 and build wheels,python|machine-learning|anaconda|conda,5839,3,1,True,2023-11-14 17:00:38,registered,https://stackoverflow.com/questions/77479005/not-able-to-download-mmcv-1-3-0-and-build-wheels,2023-11
77478747,Pytorch installation,python|machine-learning|pytorch|local,215,1,1,False,2023-11-14 16:14:28,registered,https://stackoverflow.com/questions/77478747/pytorch-installation,2023-11
77476359,TypeError: img should be PIL Image. Got &lt;class &#39;dict&#39;&gt;,python|machine-learning|deep-learning|pytorch|computer-vision,77,0,0,False,2023-11-14 04:24:33,registered,https://stackoverflow.com/questions/77476359/typeerror-img-should-be-pil-image-got-class-dict,2023-11
77475890,Meaning of predValue field in H2O Random forest model,machine-learning|pyspark|random-forest|decision-tree|h2o,50,1,0,False,2023-11-14 02:57:13,registered,https://stackoverflow.com/questions/77475890/meaning-of-predvalue-field-in-h2o-random-forest-model,2023-11
77475341,Confusion with tensorflow&#39;s Sequential Dense,tensorflow|machine-learning|deep-learning|neural-network,79,1,0,True,2023-11-14 01:22:50,registered,https://stackoverflow.com/questions/77475341/confusion-with-tensorflows-sequential-dense,2023-11
77473519,How can I have two distinct inputs in keras layer?,machine-learning|keras|neural-network|concatenation|tensorflow2.0,44,1,0,False,2023-11-13 20:23:02,registered,https://stackoverflow.com/questions/77473519/how-can-i-have-two-distinct-inputs-in-keras-layer,2023-11
77472802,PPO Boid agent not learning,machine-learning|reinforcement-learning|openai-gym|stable-baselines|multi-agent,97,1,0,True,2023-11-13 18:14:38,registered,https://stackoverflow.com/questions/77472802/ppo-boid-agent-not-learning,2023-11
77472083,Batch-wise processing or image-by-image processing? (DINO V1),machine-learning|deep-learning|pytorch|training-data|self-supervised-learning,104,1,-1,True,2023-11-13 15:36:37,registered,https://stackoverflow.com/questions/77472083/batch-wise-processing-or-image-by-image-processing-dino-v1,2023-11
77469912,Hyperparameter tuning evaluation set,python|machine-learning|scikit-learn|gridsearchcv,83,1,0,True,2023-11-13 02:24:25,registered,https://stackoverflow.com/questions/77469912/hyperparameter-tuning-evaluation-set,2023-11
77469134,StackingClassifier with base-models trained on feature subsets,python|machine-learning|scikit-learn|classification|ensemble-learning,272,2,1,True,2023-11-12 22:36:50,registered,https://stackoverflow.com/questions/77469134/stackingclassifier-with-base-models-trained-on-feature-subsets,2023-11
77469091,module &#39;torchtext.data&#39; has no attribute &#39;Field&#39;,python|machine-learning|pytorch,421,1,1,False,2023-11-12 22:24:01,does_not_exist,https://stackoverflow.com/questions/77469091/module-torchtext-data-has-no-attribute-field,2023-11
77467751,Is Yolov7 model with higher precision better than another version of it that has higher mAP@0.5?,machine-learning|computer-vision|yolo|yolov7,207,0,0,False,2023-11-12 13:35:18,registered,https://stackoverflow.com/questions/77467751/is-yolov7-model-with-higher-precision-better-than-another-version-of-it-that-has,2023-11
77467530,How do I to read a github file with python in the same repository?,python|github|machine-learning|repository|streamlit,540,2,1,True,2023-11-12 11:17:40,registered,https://stackoverflow.com/questions/77467530/how-do-i-to-read-a-github-file-with-python-in-the-same-repository,2023-11
77466699,How can we decrease the training time of neural networks without increasing memory?,machine-learning|deep-learning|neural-network|recurrent-neural-network|training-data,785,1,0,False,2023-11-12 05:16:31,registered,https://stackoverflow.com/questions/77466699/how-can-we-decrease-the-training-time-of-neural-networks-without-increasing-memo,2023-11
77466687,How to properly prepare text data for processing it by already trained Naive Bayes multinomial model?,machine-learning|scikit-learn|text-classification|naivebayes,43,0,0,False,2023-11-12 05:12:33,registered,https://stackoverflow.com/questions/77466687/how-to-properly-prepare-text-data-for-processing-it-by-already-trained-naive-bay,2023-11
77466112,Connecting two sequential Keras models in sequence in python,python|machine-learning|keras|tf.keras,44,0,0,False,2023-11-12 02:29:07,registered,https://stackoverflow.com/questions/77466112/connecting-two-sequential-keras-models-in-sequence-in-python,2023-11
77465724,How to use Histogram or table DataFrame as a predictor in linear regression?,python|machine-learning|scikit-learn|linear-regression,143,0,0,False,2023-11-12 00:36:46,registered,https://stackoverflow.com/questions/77465724/how-to-use-histogram-or-table-dataframe-as-a-predictor-in-linear-regression,2023-11
77463361,Training a transformer to copy sequence to identical sequence?,machine-learning|deep-learning|neural-network|transformer-model|seq2seq,287,1,0,False,2023-11-11 08:44:24,registered,https://stackoverflow.com/questions/77463361/training-a-transformer-to-copy-sequence-to-identical-sequence,2023-11
77462744,"Scikit Kmeans tutorial, n_runs and n_init different purpose?",python|machine-learning|scikit-learn,71,0,1,False,2023-11-11 05:40:45,registered,https://stackoverflow.com/questions/77462744/scikit-kmeans-tutorial-n-runs-and-n-init-different-purpose,2023-11
77462568,ColumnTransformer Issue,machine-learning|scikit-learn|regression|mutual-information,38,0,0,False,2023-11-11 04:57:46,registered,https://stackoverflow.com/questions/77462568/columntransformer-issue,2023-11
77462336,Handling Class Imbalance in Multi-class Classification with Custom Loss Function,python|tensorflow|machine-learning|keras|loss-function,328,1,0,True,2023-11-11 04:09:26,does_not_exist,https://stackoverflow.com/questions/77462336/handling-class-imbalance-in-multi-class-classification-with-custom-loss-function,2023-11
77461542,Entity Extraction in Rasa,machine-learning|nlp|entity|rasa-nlu|rasa-sdk,467,1,0,True,2023-11-11 01:35:32,registered,https://stackoverflow.com/questions/77461542/entity-extraction-in-rasa,2023-11
77459218,How to add tuple in argparse for the pipeline in AzureML?,python-3.x|machine-learning|tuples|azure-machine-learning-service,155,1,0,False,2023-11-10 19:17:33,registered,https://stackoverflow.com/questions/77459218/how-to-add-tuple-in-argparse-for-the-pipeline-in-azureml,2023-11
77456519,Difference between one-hot-encoded and integer output in Sklearn,python|machine-learning|scikit-learn|one-hot-encoding,353,1,1,True,2023-11-10 06:42:23,registered,https://stackoverflow.com/questions/77456519/difference-between-one-hot-encoded-and-integer-output-in-sklearn,2023-11
77456396,Sparse matrix inputs to keras layer_dense in R,r|machine-learning|keras|sparse-matrix,154,0,5,False,2023-11-10 06:15:13,registered,https://stackoverflow.com/questions/77456396/sparse-matrix-inputs-to-keras-layer-dense-in-r,2023-11
77455567,how to fine-tune stable diffusion in sagemaker jumpstart with different descriptions per image,machine-learning|artificial-intelligence|amazon-sagemaker|stable-diffusion,374,1,0,False,2023-11-10 03:26:49,registered,https://stackoverflow.com/questions/77455567/how-to-fine-tune-stable-diffusion-in-sagemaker-jumpstart-with-different-descript,2023-11
77454517,Why is image segmentation using AI longer at each iteration of a loop?,python|tensorflow|machine-learning|optimization|image-segmentation,100,0,0,False,2023-11-10 00:43:46,registered,https://stackoverflow.com/questions/77454517/why-is-image-segmentation-using-ai-longer-at-each-iteration-of-a-loop,2023-11
77451982,Cache when using pipieline from huggingface,python|machine-learning|pytorch|huggingface-transformers|transformer-model,269,0,0,False,2023-11-09 18:34:57,registered,https://stackoverflow.com/questions/77451982/cache-when-using-pipieline-from-huggingface,2023-11
77451004,AttributeError: module &#39;numpy.linalg._umath_linalg&#39; has no attribute &#39;_ilp64&#39;,python|machine-learning|nltk,11829,1,7,True,2023-11-09 15:45:03,registered,https://stackoverflow.com/questions/77451004/attributeerror-module-numpy-linalg-umath-linalg-has-no-attribute-ilp64,2023-11
77450103,I wanted to use the feature selection in sas to know which of the features would affect the target (Note: Target consists of different ranges ),machine-learning|sas|feature-selection,40,0,0,False,2023-11-09 11:26:53,registered,https://stackoverflow.com/questions/77450103/i-wanted-to-use-the-feature-selection-in-sas-to-know-which-of-the-features-would,2023-11
77449175,Yolo8 train_batch.jpg output looks weird,machine-learning|deep-learning|computer-vision|yolo|yolov8,1521,1,0,True,2023-11-09 06:48:33,registered,https://stackoverflow.com/questions/77449175/yolo8-train-batch-jpg-output-looks-weird,2023-11
77448218,"InvalidArgumentError: Graph execution error: Received a label value of 83193 which is outside the valid range of [0, 128)",tensorflow|machine-learning|embedding,52,1,-1,True,2023-11-09 03:51:37,registered,https://stackoverflow.com/questions/77448218/invalidargumenterror-graph-execution-error-received-a-label-value-of-83193-whi,2023-11
77448188,"n_state, reward, done, info = env.step(action) returns value error",python|machine-learning|reinforcement-learning|openai-gym|stable-baselines,748,1,0,True,2023-11-09 03:47:55,registered,https://stackoverflow.com/questions/77448188/n-state-reward-done-info-env-stepaction-returns-value-error,2023-11
77447365,Custom `predict` method not working after serializing Keras model,python|tensorflow|machine-learning|keras,409,1,1,False,2023-11-09 01:34:11,registered,https://stackoverflow.com/questions/77447365/custom-predict-method-not-working-after-serializing-keras-model,2023-11
77446462,The right way of using SMOTE in Classification Problems,python|python-3.x|machine-learning|scikit-learn|classification,566,1,-1,True,2023-11-08 23:31:44,registered,https://stackoverflow.com/questions/77446462/the-right-way-of-using-smote-in-classification-problems,2023-11
77445495,Unable to restore custom object of class &quot;MeanMetricWrapper&quot; in tf.keras.models.load_model despite not using any custom metrics,python|tensorflow|machine-learning|keras,480,0,2,False,2023-11-08 21:21:19,registered,https://stackoverflow.com/questions/77445495/unable-to-restore-custom-object-of-class-meanmetricwrapper-in-tf-keras-models,2023-11
77444631,Machine learning airport airside prediction KPI,machine-learning|prediction|data-preprocessing,36,0,0,False,2023-11-08 19:18:12,registered,https://stackoverflow.com/questions/77444631/machine-learning-airport-airside-prediction-kpi,2023-11
77443403,How to save and load tensors in the best way when you have very large data,python|machine-learning|pytorch,465,1,0,False,2023-11-08 16:02:46,registered,https://stackoverflow.com/questions/77443403/how-to-save-and-load-tensors-in-the-best-way-when-you-have-very-large-data,2023-11
77442436,A model to detect the differences between 2 similar images,python|machine-learning|image-processing|deep-learning|computer-vision,1027,0,1,False,2023-11-08 11:02:04,registered,https://stackoverflow.com/questions/77442436/a-model-to-detect-the-differences-between-2-similar-images,2023-11
77442214,"ValueError: Input 0 of layer &quot;sequential_20&quot; is incompatible with the layer: expected shape=(None, 784), found shape=(50, 28, 28)",python|machine-learning|keras|error-handling,72,1,-1,False,2023-11-08 09:29:59,registered,https://stackoverflow.com/questions/77442214/valueerror-input-0-of-layer-sequential-20-is-incompatible-with-the-layer-exp,2023-11
77442067,Tensorflow: Could not find matching concrete function to call loaded from the SavedModel,python|tensorflow|machine-learning|random-forest,221,0,2,False,2023-11-08 08:38:32,registered,https://stackoverflow.com/questions/77442067/tensorflow-could-not-find-matching-concrete-function-to-call-loaded-from-the-sa,2023-11
77441776,Network error(ConnectionError) while using wandb,windows|machine-learning|pycharm|wandb,1784,1,0,True,2023-11-08 07:11:52,registered,https://stackoverflow.com/questions/77441776/network-errorconnectionerror-while-using-wandb,2023-11
77440929,Any alternative of Python Transfomer Package in java?,python|java|rest|machine-learning|nlp,657,2,1,True,2023-11-08 04:24:39,registered,https://stackoverflow.com/questions/77440929/any-alternative-of-python-transfomer-package-in-java,2023-11
77440924,No attribute error for Convolutional Neural Networks,machine-learning|conv-neural-network|attributeerror,70,0,1,False,2023-11-08 04:24:13,registered,https://stackoverflow.com/questions/77440924/no-attribute-error-for-convolutional-neural-networks,2023-11
77440655,Why does my Cross Validation model give 100% validation accuracy?,python|performance|machine-learning|conv-neural-network|cross-validation,713,1,0,True,2023-11-08 03:34:48,registered,https://stackoverflow.com/questions/77440655/why-does-my-cross-validation-model-give-100-validation-accuracy,2023-11
77440102,How can I create a new array with each epoch using tensorflow,tensorflow|machine-learning|deep-learning|neural-network|tensorflow2.0,36,0,0,False,2023-11-08 01:57:35,registered,https://stackoverflow.com/questions/77440102/how-can-i-create-a-new-array-with-each-epoch-using-tensorflow,2023-11
77440001,CUDA issue with NER (Named Entity Recognition) for ML predictions,machine-learning|named-entity-recognition|ml.net,845,2,1,True,2023-11-08 01:42:42,registered,https://stackoverflow.com/questions/77440001/cuda-issue-with-ner-named-entity-recognition-for-ml-predictions,2023-11
77439171,speech_recognition Throws error ``audio_data`` must be audio data,python|machine-learning|speech-recognition|google-speech-api|speech-recognition-api,375,1,-1,True,2023-11-07 23:45:07,registered,https://stackoverflow.com/questions/77439171/speech-recognition-throws-error-audio-data-must-be-audio-data,2023-11
77438653,extracting names and associated labels from text with language model,machine-learning|nlp|bert-language-model,1628,2,1,True,2023-11-07 22:34:55,registered,https://stackoverflow.com/questions/77438653/extracting-names-and-associated-labels-from-text-with-language-model,2023-11
77437959,"What&#39;s the proper name for the vector encoding that encodes &quot;3.5&quot; as &quot;[1, 1, 1, 0.5, 0, ..., 0]&quot;?",machine-learning|math,136,0,1,False,2023-11-07 20:44:44,registered,https://stackoverflow.com/questions/77437959/whats-the-proper-name-for-the-vector-encoding-that-encodes-3-5-as-1-1-1,2023-11
77437007,from lab_utils_uni import soup_bowl,numpy|matplotlib|machine-learning|jupyter,173,1,-1,False,2023-11-07 18:27:07,registered,https://stackoverflow.com/questions/77437007/from-lab-utils-uni-import-soup-bowl,2023-11
77435998,what does idx * self.batch_size do?,python|tensorflow|machine-learning|keras,215,1,1,True,2023-11-07 15:36:52,registered,https://stackoverflow.com/questions/77435998/what-does-idx-self-batch-size-do,2023-11
77434847,Tensorflow Model Predict Returning NAN?,python|numpy|tensorflow|machine-learning|keras,316,1,0,False,2023-11-07 09:00:20,registered,https://stackoverflow.com/questions/77434847/tensorflow-model-predict-returning-nan,2023-11
77434014,R Random Forest Model: Issue with Generating Confusion Matrix,r|machine-learning|random-forest,92,1,0,True,2023-11-07 05:17:07,registered,https://stackoverflow.com/questions/77434014/r-random-forest-model-issue-with-generating-confusion-matrix,2023-11
77433381,When PCA and LDA produce the same result?,machine-learning|pca|lda,207,1,0,False,2023-11-07 03:22:11,registered,https://stackoverflow.com/questions/77433381/when-pca-and-lda-produce-the-same-result,2023-11
77433100,How to get perplexity per token rather than average perplexity?,machine-learning|pytorch|nlp|huggingface-transformers|perplexity,2114,2,2,True,2023-11-07 02:30:20,registered,https://stackoverflow.com/questions/77433100/how-to-get-perplexity-per-token-rather-than-average-perplexity,2023-11
77432533,"How to use custom scoring function in GridSearchCV, TypeError: cannot pickle &#39;generator&#39; object",python|machine-learning|scikit-learn|jupyter-notebook|parameters,65,0,0,False,2023-11-07 01:05:23,registered,https://stackoverflow.com/questions/77432533/how-to-use-custom-scoring-function-in-gridsearchcv-typeerror-cannot-pickle-ge,2023-11
77432480,Do I need to retrain an NLP model everytime because of incompatible shape after transforming?,python|machine-learning|scikit-learn|nlp|xgboost,55,1,0,True,2023-11-07 00:57:57,registered,https://stackoverflow.com/questions/77432480/do-i-need-to-retrain-an-nlp-model-everytime-because-of-incompatible-shape-after,2023-11
77431799,Clustering of multidimensional trajectories,python|machine-learning|scikit-learn|deep-learning|cluster-analysis,557,1,0,False,2023-11-06 23:15:52,registered,https://stackoverflow.com/questions/77431799/clustering-of-multidimensional-trajectories,2023-11
77430847,Python &amp; OpenCV - Find contours and coordinates of handwritten text in a form,python|opencv|machine-learning|computer-vision|ocr,769,1,0,True,2023-11-06 20:45:57,registered,https://stackoverflow.com/questions/77430847/python-opencv-find-contours-and-coordinates-of-handwritten-text-in-a-form,2023-11
77429689,How to use custom scoring function in GridSearchCV,python|machine-learning|scikit-learn|jupyter-notebook|parameters,130,1,0,False,2023-11-06 17:20:40,registered,https://stackoverflow.com/questions/77429689/how-to-use-custom-scoring-function-in-gridsearchcv,2023-11
77429663,Importing a SequenceClassification model for an NLP taks to Python,machine-learning|nlp|huggingface-transformers|text-classification|transformer-model,68,0,0,False,2023-11-06 17:15:15,registered,https://stackoverflow.com/questions/77429663/importing-a-sequenceclassification-model-for-an-nlp-taks-to-python,2023-11
77429431,Identifying Redundancy in Operations within doc2vec Model,python|machine-learning|doc2vec,28,1,0,False,2023-11-06 16:35:04,registered,https://stackoverflow.com/questions/77429431/identifying-redundancy-in-operations-within-doc2vec-model,2023-11
77426965,How to add up two different losses in a correct way when the difference between two is large?,tensorflow|machine-learning|deep-learning|pytorch|loss-function,445,1,1,True,2023-11-06 02:29:30,registered,https://stackoverflow.com/questions/77426965/how-to-add-up-two-different-losses-in-a-correct-way-when-the-difference-between,2023-11
77424619,Exploratory analysis with logistic regression - Do I need to split into training and test sets?,machine-learning|logistic-regression|training-data|exploratory-data-analysis,307,0,0,False,2023-11-05 12:31:46,registered,https://stackoverflow.com/questions/77424619/exploratory-analysis-with-logistic-regression-do-i-need-to-split-into-training,2023-11
77424088,No gradient problem when modifying model&#39;s weights with pytorch,python|machine-learning|deep-learning|pytorch|gradient,215,1,1,True,2023-11-05 07:47:58,registered,https://stackoverflow.com/questions/77424088/no-gradient-problem-when-modifying-models-weights-with-pytorch,2023-11
77421470,LSTM layer followed by BatchNorm Layer error in dimensions,python|python-3.x|machine-learning|pytorch|artificial-intelligence,42,1,0,False,2023-11-04 18:40:12,registered,https://stackoverflow.com/questions/77421470/lstm-layer-followed-by-batchnorm-layer-error-in-dimensions,2023-11
77421318,Multi-Label Classification for Transformers have similar representations internally,machine-learning|deep-learning|pytorch|huggingface-transformers|multilabel-classification,105,0,1,False,2023-11-04 17:42:01,registered,https://stackoverflow.com/questions/77421318/multi-label-classification-for-transformers-have-similar-representations-interna,2023-11
77416601,RNN - LSTM model for multivariate time series,python|machine-learning|keras|lstm|recurrent-neural-network,176,0,0,False,2023-11-03 21:15:00,registered,https://stackoverflow.com/questions/77416601/rnn-lstm-model-for-multivariate-time-series,2023-11
77415335,Same algorithm from different packages generates completely different model?,python|machine-learning|scikit-learn|statsmodels,59,0,1,False,2023-11-03 17:58:30,registered,https://stackoverflow.com/questions/77415335/same-algorithm-from-different-packages-generates-completely-different-model,2023-11
77411155,Lambda function AttributeError: module &#39;os&#39; has no attribute &#39;add_dll_directory&#39;,python-3.x|machine-learning|aws-lambda|spacy-3,3159,0,1,False,2023-11-03 01:02:17,registered,https://stackoverflow.com/questions/77411155/lambda-function-attributeerror-module-os-has-no-attribute-add-dll-directory,2023-11
77410116,How to decide correct NLP approach for a project,machine-learning|text|nlp,125,1,-1,False,2023-11-02 22:45:26,registered,https://stackoverflow.com/questions/77410116/how-to-decide-correct-nlp-approach-for-a-project,2023-11
77409777,yolo8 masks detection gives me multiple contours,machine-learning|deep-learning|image-segmentation|yolo|semantic-segmentation,603,1,0,True,2023-11-02 21:59:13,registered,https://stackoverflow.com/questions/77409777/yolo8-masks-detection-gives-me-multiple-contours,2023-11
77408632,How to change my Streamlit app&#39;s default storage of image data from my computer to deta.sh database?,python|machine-learning|deep-learning|streamlit,207,1,0,False,2023-11-02 19:01:15,registered,https://stackoverflow.com/questions/77408632/how-to-change-my-streamlit-apps-default-storage-of-image-data-from-my-computer,2023-11
77407093,Testing model gives error: &quot;y contains previously unseen labels&quot;,python|machine-learning|scikit-learn|xgboost|label-encoding,156,1,1,False,2023-11-02 14:13:54,registered,https://stackoverflow.com/questions/77407093/testing-model-gives-error-y-contains-previously-unseen-labels,2023-11
77406906,Identify the extreme end outliers python,python-3.x|pandas|dataframe|machine-learning,116,2,1,False,2023-11-02 13:16:50,registered,https://stackoverflow.com/questions/77406906/identify-the-extreme-end-outliers-python,2023-11
77405857,How to use Beam Search for HuggingFace Library?,machine-learning|nlp|huggingface-transformers,254,0,1,False,2023-11-02 07:01:08,registered,https://stackoverflow.com/questions/77405857/how-to-use-beam-search-for-huggingface-library,2023-11
77403030,How to make an arc using cv2.ecllipse between two coordinates,python|opencv|machine-learning|computer-vision,196,0,0,False,2023-11-01 22:32:26,registered,https://stackoverflow.com/questions/77403030/how-to-make-an-arc-using-cv2-ecllipse-between-two-coordinates,2023-11
77402876,RuntimeError: Given input size: (64x1x1). Calculated output size: (64x0x0). Output size is too small,python|machine-learning|deep-learning|max-pooling,207,1,0,True,2023-11-01 22:08:28,registered,https://stackoverflow.com/questions/77402876/runtimeerror-given-input-size-64x1x1-calculated-output-size-64x0x0-outp,2023-11
77402357,&quot;Optimal Strategy: Setting Classification Threshold in the Model vs. During Prediction&quot;,machine-learning|deep-learning|pytorch|classification|prediction,1269,1,0,False,2023-11-01 20:42:43,registered,https://stackoverflow.com/questions/77402357/optimal-strategy-setting-classification-threshold-in-the-model-vs-during-pred,2023-11
77402264,How to avoid &quot;WARNING: reaching max number of iterations&quot; while using tune.svm,r|machine-learning|svm|e1071,971,1,0,True,2023-11-01 20:27:06,registered,https://stackoverflow.com/questions/77402264/how-to-avoid-warning-reaching-max-number-of-iterations-while-using-tune-svm,2023-11
77400828,How to Log Machine Learning with Azure Functions,python|machine-learning|azure-functions|azure-blob-storage|azure-durable-functions,83,1,0,False,2023-11-01 15:50:53,registered,https://stackoverflow.com/questions/77400828/how-to-log-machine-learning-with-azure-functions,2023-11
77400576,error: (-215:Assertion failed) samples.cols == var_count &amp;&amp; samples.type() == CV_32F in function &#39;cv::ml::SVMImpl::predict&#39;,python|opencv|machine-learning|svm|lbph-algorithm,83,0,0,False,2023-11-01 14:43:17,registered,https://stackoverflow.com/questions/77400576/error-215assertion-failed-samples-cols-var-count-samples-type-cv,2023-11
77400091,How to handle tokens that don&#39;t have a label in an NLP task?,machine-learning|nlp|supervised-learning,100,0,0,False,2023-11-01 11:52:40,registered,https://stackoverflow.com/questions/77400091/how-to-handle-tokens-that-dont-have-a-label-in-an-nlp-task,2023-11
77398782,Write lm results to a table,r|machine-learning,43,1,-1,True,2023-11-01 05:01:36,registered,https://stackoverflow.com/questions/77398782/write-lm-results-to-a-table,2023-11
77397295,A way to reduce time for feature selection that have more than 612 features,machine-learning|time|scikit-learn|svm|feature-selection,267,0,0,False,2023-11-01 00:40:52,registered,https://stackoverflow.com/questions/77397295/a-way-to-reduce-time-for-feature-selection-that-have-more-than-612-features,2023-11
77396773,how to load a registered model in azureml to a azure function app?,python|machine-learning|azure-functions|azure-machine-learning-service|azureml-python-sdk,702,1,0,True,2023-10-31 23:28:21,does_not_exist,https://stackoverflow.com/questions/77396773/how-to-load-a-registered-model-in-azureml-to-a-azure-function-app,2023-10
